"","job_header","job_link","Sector","full_link"
"1136","Pharmacy Assistant","/research/US/Job=Pharmacy_Assistant/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Pharmacy_Assistant/Hourly_Rate"
"1137","Central Service Technician","/research/US/Job=Central_Service_Technician/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Central_Service_Technician/Hourly_Rate"
"1138","Certified Paraoptometric Assistant (CPOA)","/research/US/Job=Certified_Paraoptometric_Assistant_(CPOA)/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Certified_Paraoptometric_Assistant_(CPOA)/Hourly_Rate"
"1139","Certified Caregiver","/research/US/Job=Certified_Caregiver/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Certified_Caregiver/Hourly_Rate"
"1140","Hemodialysis Technician","/research/US/Job=Hemodialysis_Technician/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Hemodialysis_Technician/Hourly_Rate"
"1141","Occupational Therapist Assistant","/research/US/Job=Occupational_Therapist_Assistant/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Occupational_Therapist_Assistant/Hourly_Rate"
"1142","X-Ray Certified Dental Assistant","/research/US/Job=X-Ray_Certified_Dental_Assistant/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=X-Ray_Certified_Dental_Assistant/Hourly_Rate"
"1143","Licensed Massage Therapist","/research/US/Job=Licensed_Massage_Therapist/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Licensed_Massage_Therapist/Hourly_Rate"
"1144","Physical Therapist Aide","/research/US/Job=Physical_Therapist_Aide/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Physical_Therapist_Aide/Hourly_Rate"
"1145","Physical Therapy Technician","/research/US/Job=Physical_Therapy_Technician/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Physical_Therapy_Technician/Hourly_Rate"
"1146","Pharmacy Clerk","/research/US/Job=Pharmacy_Clerk/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Pharmacy_Clerk/Hourly_Rate"
"1147","Certified Registered Medication Aide","/research/US/Job=Certified_Registered_Medication_Aide/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Certified_Registered_Medication_Aide/Hourly_Rate"
"1148","Clinical Medical Assistant","/research/US/Job=Clinical_Medical_Assistant/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Clinical_Medical_Assistant/Hourly_Rate"
"1149","Nurse Aide, Orderly, or Attendant","/research/US/Job=Nurse_Aide%2C_Orderly%2C_or_Attendant/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Nurse_Aide%2C_Orderly%2C_or_Attendant/Hourly_Rate"
"1150","Home Care Worker","/research/US/Job=Home_Care_Worker/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Home_Care_Worker/Hourly_Rate"
"1151","Resident Care Aide","/research/US/Job=Resident_Care_Aide/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Resident_Care_Aide/Hourly_Rate"
"1152","Residential Caregiver","/research/US/Job=Residential_Caregiver/Hourly_Rate","Healthcare-Support","https://www.payscale.com/research/US/Job=Residential_Caregiver/Hourly_Rate"
"1153","Human Resources (HR) Manager","/research/US/Job=Human_Resources_(HR)_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Human_Resources_(HR)_Manager/Salary"
"1154","Human Resources (HR) Generalist","/research/US/Job=Human_Resources_(HR)_Generalist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Human_Resources_(HR)_Generalist/Salary"
"1155","Human Resources (HR) Director","/research/US/Job=Human_Resources_(HR)_Director/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Human_Resources_(HR)_Director/Salary"
"1156","Human Resources (HR) Coordinator","/research/US/Job=Human_Resources_(HR)_Coordinator/Hourly_Rate","Human-Resources","https://www.payscale.com/research/US/Job=Human_Resources_(HR)_Coordinator/Hourly_Rate"
"1157","Recruiter","/research/US/Job=Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Recruiter/Salary"
"1158","Human Resources (HR) Business Partner","/research/US/Job=Human_Resources_(HR)_Business_Partner/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Human_Resources_(HR)_Business_Partner/Salary"
"1159","Human Resources (HR) Administrator","/research/US/Job=Human_Resources_(HR)_Administrator/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Human_Resources_(HR)_Administrator/Salary"
"1160","Vice President (VP), Human Resources (HR)","/research/US/Job=Vice_President_(VP)%2C_Human_Resources_(HR)/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Vice_President_(VP)%2C_Human_Resources_(HR)/Salary"
"1161","Director of Human Resources (HR)","/research/US/Job=Director_of_Human_Resources_(HR)/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Director_of_Human_Resources_(HR)/Salary"
"1162","Talent Acquisition Specialist","/research/US/Job=Talent_Acquisition_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Talent_Acquisition_Specialist/Salary"
"1163","Training & Development Manager","/research/US/Job=Training_%26_Development_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Training_%26_Development_Manager/Salary"
"1164","Senior Human Resources (HR) Generalist","/research/US/Job=Senior_Human_Resources_(HR)_Generalist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Senior_Human_Resources_(HR)_Generalist/Salary"
"1165","Recruiting Coordinator","/research/US/Job=Recruiting_Coordinator/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Recruiting_Coordinator/Salary"
"1166","Training Coordinator","/research/US/Job=Training_Coordinator/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Training_Coordinator/Salary"
"1167","Senior Recruiter","/research/US/Job=Senior_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Senior_Recruiter/Salary"
"1168","Sr. Human Resources (HR) Manager","/research/US/Job=Sr._Human_Resources_(HR)_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Sr._Human_Resources_(HR)_Manager/Salary"
"1169","Training Manager","/research/US/Job=Training_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Training_Manager/Salary"
"1170","Benefits Specialist","/research/US/Job=Benefits_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Benefits_Specialist/Salary"
"1171","Talent Acquisition Manager","/research/US/Job=Talent_Acquisition_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Talent_Acquisition_Manager/Salary"
"1172","Corporate Recruiter","/research/US/Job=Corporate_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Corporate_Recruiter/Salary"
"1173","Training Specialist","/research/US/Job=Training_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Training_Specialist/Salary"
"1174","Corporate Trainer","/research/US/Job=Corporate_Trainer/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Corporate_Trainer/Salary"
"1175","Training & Development Specialist","/research/US/Job=Training_%26_Development_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Training_%26_Development_Specialist/Salary"
"1176","Sr. Human Resources (HR) Business Partner","/research/US/Job=Sr._Human_Resources_(HR)_Business_Partner/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Sr._Human_Resources_(HR)_Business_Partner/Salary"
"1177","Technical Recruiter","/research/US/Job=Technical_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Technical_Recruiter/Salary"
"1178","Recruiting Manager","/research/US/Job=Recruiting_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Recruiting_Manager/Salary"
"1179","Benefits Manager","/research/US/Job=Benefits_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Benefits_Manager/Salary"
"1180","Compensation Analyst","/research/US/Job=Compensation_Analyst/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Compensation_Analyst/Salary"
"1181","Training Director","/research/US/Job=Training_Director/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Training_Director/Salary"
"1182","Training Instructor","/research/US/Job=Training_Instructor/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Training_Instructor/Salary"
"1183","Human Resources (HR) Representative","/research/US/Job=Human_Resources_(HR)_Representative/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Human_Resources_(HR)_Representative/Salary"
"1184","Benefits Administrator","/research/US/Job=Benefits_Administrator/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Benefits_Administrator/Salary"
"1185","Technical Trainer","/research/US/Job=Technical_Trainer/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Technical_Trainer/Salary"
"1186","Payroll & Benefits Administrator","/research/US/Job=Payroll_%26_Benefits_Administrator/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Payroll_%26_Benefits_Administrator/Salary"
"1187","Benefits Analyst","/research/US/Job=Benefits_Analyst/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Benefits_Analyst/Salary"
"1188","Human Resources (HR) Recruiter","/research/US/Job=Human_Resources_(HR)_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Human_Resources_(HR)_Recruiter/Salary"
"1189","Employment, Recruitment, or Placement Specialist / Recruiter","/research/US/Job=Employment%2C_Recruitment%2C_or_Placement_Specialist_%2F_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Employment%2C_Recruitment%2C_or_Placement_Specialist_%2F_Recruiter/Salary"
"1190","Senior Technical Recruiter","/research/US/Job=Senior_Technical_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Senior_Technical_Recruiter/Salary"
"1191","Trainer, Employee / Human Resources (HR)","/research/US/Job=Trainer%2C_Employee_%2F_Human_Resources_(HR)/Hourly_Rate","Human-Resources","https://www.payscale.com/research/US/Job=Trainer%2C_Employee_%2F_Human_Resources_(HR)/Hourly_Rate"
"1192","Payroll & Benefits Manager","/research/US/Job=Payroll_%26_Benefits_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Payroll_%26_Benefits_Manager/Salary"
"1193","Talent Acquisition Coordinator","/research/US/Job=Talent_Acquisition_Coordinator/Hourly_Rate","Human-Resources","https://www.payscale.com/research/US/Job=Talent_Acquisition_Coordinator/Hourly_Rate"
"1194","Recruiting Specialist","/research/US/Job=Recruiting_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Recruiting_Specialist/Salary"
"1195","Talent Acquisition Director","/research/US/Job=Talent_Acquisition_Director/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Talent_Acquisition_Director/Salary"
"1196","Human Resources Information Systems Manager (HRIS)","/research/US/Job=Human_Resources_Information_Systems_Manager_(HRIS)/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Human_Resources_Information_Systems_Manager_(HRIS)/Salary"
"1197","Diversity Manager","/research/US/Job=Diversity_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Diversity_Manager/Salary"
"1198","Employee Relations Manager","/research/US/Job=Employee_Relations_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Employee_Relations_Manager/Salary"
"1199","Senior Analyst, Compensation","/research/US/Job=Senior_Analyst%2C_Compensation/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Senior_Analyst%2C_Compensation/Salary"
"1200","Regional Human Resources (HR) Manager","/research/US/Job=Regional_Human_Resources_(HR)_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Regional_Human_Resources_(HR)_Manager/Salary"
"1201","Retirement Plan Specialist","/research/US/Job=Retirement_Plan_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Retirement_Plan_Specialist/Salary"
"1202","Software Trainer","/research/US/Job=Software_Trainer/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Software_Trainer/Salary"
"1203","Consultant, Learning and Development","/research/US/Job=Consultant%2C_Learning_and_Development/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Consultant%2C_Learning_and_Development/Salary"
"1204","Staffing Manager","/research/US/Job=Staffing_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Staffing_Manager/Salary"
"1205","Sales Trainer","/research/US/Job=Sales_Trainer/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Sales_Trainer/Salary"
"1206","Executive Recruiter","/research/US/Job=Executive_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Executive_Recruiter/Salary"
"1207","Organizational Development Manager","/research/US/Job=Organizational_Development_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Organizational_Development_Manager/Salary"
"1208","Outreach Specialist","/research/US/Job=Outreach_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Outreach_Specialist/Salary"
"1209","Recruitment Manager","/research/US/Job=Recruitment_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Recruitment_Manager/Salary"
"1210","Senior Corporate Recruiter","/research/US/Job=Senior_Corporate_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Senior_Corporate_Recruiter/Salary"
"1211","Compensation Manager","/research/US/Job=Compensation_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Compensation_Manager/Salary"
"1212","Customer Service Trainer, Call Center","/research/US/Job=Customer_Service_Trainer%2C_Call_Center/Hourly_Rate","Human-Resources","https://www.payscale.com/research/US/Job=Customer_Service_Trainer%2C_Call_Center/Hourly_Rate"
"1213","Staffing Specialist","/research/US/Job=Staffing_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Staffing_Specialist/Salary"
"1214","Technical Training Instructor","/research/US/Job=Technical_Training_Instructor/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Technical_Training_Instructor/Salary"
"1215","Senior Benefits Analyst","/research/US/Job=Senior_Benefits_Analyst/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Senior_Benefits_Analyst/Salary"
"1216","People Operations Manager","/research/US/Job=People_Operations_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=People_Operations_Manager/Salary"
"1217","Training Supervisor","/research/US/Job=Training_Supervisor/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Training_Supervisor/Salary"
"1218","Learning Specialist","/research/US/Job=Learning_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Learning_Specialist/Salary"
"1219","Staff Development Coordinator","/research/US/Job=Staff_Development_Coordinator/Hourly_Rate","Human-Resources","https://www.payscale.com/research/US/Job=Staff_Development_Coordinator/Hourly_Rate"
"1220","Technical Sourcer","/research/US/Job=Technical_Sourcer/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Technical_Sourcer/Salary"
"1221","Organizational Development Director","/research/US/Job=Organizational_Development_Director/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Organizational_Development_Director/Salary"
"1222","Pension Administrator","/research/US/Job=Pension_Administrator/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Pension_Administrator/Salary"
"1223","Campus Recruiter","/research/US/Job=Campus_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Campus_Recruiter/Salary"
"1224","Training Development Director","/research/US/Job=Training_Development_Director/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Training_Development_Director/Salary"
"1225","Healthcare Recruiter","/research/US/Job=Healthcare_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Healthcare_Recruiter/Salary"
"1226","Leave of Absence Administrator","/research/US/Job=Leave_of_Absence_Administrator/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Leave_of_Absence_Administrator/Salary"
"1227","Assistant Human Resources (HR) Manager","/research/US/Job=Assistant_Human_Resources_(HR)_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Assistant_Human_Resources_(HR)_Manager/Salary"
"1228","Manager, Compensation & Benefits","/research/US/Job=Manager%2C_Compensation_%26_Benefits/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Manager%2C_Compensation_%26_Benefits/Salary"
"1229","Training Facilitator","/research/US/Job=Training_Facilitator/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Training_Facilitator/Salary"
"1230","Workers' Compensation Administrator","/research/US/Job=Workers%27_Compensation_Administrator/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Workers%27_Compensation_Administrator/Salary"
"1231","Project Manager, Training & Development","/research/US/Job=Project_Manager%2C_Training_%26_Development/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Project_Manager%2C_Training_%26_Development/Salary"
"1232","Education Consultant","/research/US/Job=Education_Consultant/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Education_Consultant/Salary"
"1233","Career Development Specialist","/research/US/Job=Career_Development_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Career_Development_Specialist/Salary"
"1234","Senior Talent Acquisition Manager","/research/US/Job=Senior_Talent_Acquisition_Manager/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Senior_Talent_Acquisition_Manager/Salary"
"1235","Assistant Director of Human Resources (HR)","/research/US/Job=Assistant_Director_of_Human_Resources_(HR)/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Assistant_Director_of_Human_Resources_(HR)/Salary"
"1236","Talent Acquisition Consultant","/research/US/Job=Talent_Acquisition_Consultant/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Talent_Acquisition_Consultant/Salary"
"1237","Consultant, Education/Training","/research/US/Job=Consultant%2C_Education%2FTraining/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Consultant%2C_Education%2FTraining/Salary"
"1238","Benefits Director","/research/US/Job=Benefits_Director/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Benefits_Director/Salary"
"1239","Vocational Training Instructor","/research/US/Job=Vocational_Training_Instructor/Hourly_Rate","Human-Resources","https://www.payscale.com/research/US/Job=Vocational_Training_Instructor/Hourly_Rate"
"1240","Physician Recruiter","/research/US/Job=Physician_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Physician_Recruiter/Salary"
"1241","Compensation Specialist","/research/US/Job=Compensation_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Compensation_Specialist/Salary"
"1242","Information Technology (IT) Trainer","/research/US/Job=Information_Technology_(IT)_Trainer/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Information_Technology_(IT)_Trainer/Salary"
"1243","Stock Plan Administrator","/research/US/Job=Stock_Plan_Administrator/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Stock_Plan_Administrator/Salary"
"1244","Global Mobility Specialist","/research/US/Job=Global_Mobility_Specialist/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Global_Mobility_Specialist/Salary"
"1245","Recruitment Consultant","/research/US/Job=Recruitment_Consultant/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Recruitment_Consultant/Salary"
"1246","Analyst, Compensation & Benefits","/research/US/Job=Analyst%2C_Compensation_%26_Benefits/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Analyst%2C_Compensation_%26_Benefits/Salary"
"1247","Educational Consultant","/research/US/Job=Educational_Consultant/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Educational_Consultant/Salary"
"1248","Compensation Consultant","/research/US/Job=Compensation_Consultant/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Compensation_Consultant/Salary"
"1249","Director, Compensation","/research/US/Job=Director%2C_Compensation/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Director%2C_Compensation/Salary"
"1250","Staffing Recruiter","/research/US/Job=Staffing_Recruiter/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Staffing_Recruiter/Salary"
"1251","Job Developer","/research/US/Job=Job_Developer/Hourly_Rate","Human-Resources","https://www.payscale.com/research/US/Job=Job_Developer/Hourly_Rate"
"1252","Director of Program Management, Human Services","/research/US/Job=Director_of_Program_Management%2C_Human_Services/Salary","Human-Resources","https://www.payscale.com/research/US/Job=Director_of_Program_Management%2C_Human_Services/Salary"
"1253","Software Engineer","/research/US/Job=Software_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Software_Engineer/Salary"
"1254","Senior Software Engineer","/research/US/Job=Senior_Software_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Software_Engineer/Salary"
"1255","Software Developer","/research/US/Job=Software_Developer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Software_Developer/Salary"
"1256","Information Technology (IT) Manager","/research/US/Job=Information_Technology_(IT)_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Information_Technology_(IT)_Manager/Salary"
"1257","Systems Administrator","/research/US/Job=Systems_Administrator/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Systems_Administrator/Salary"
"1258","Information Technology (IT) Director","/research/US/Job=Information_Technology_(IT)_Director/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Information_Technology_(IT)_Director/Salary"
"1259","Data Scientist","/research/US/Job=Data_Scientist/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Data_Scientist/Salary"
"1260","Sr. Software Engineer / Developer / Programmer","/research/US/Job=Sr._Software_Engineer_%2F_Developer_%2F_Programmer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Sr._Software_Engineer_%2F_Developer_%2F_Programmer/Salary"
"1261","Product Manager, Software","/research/US/Job=Product_Manager%2C_Software/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Product_Manager%2C_Software/Salary"
"1262","Web Developer","/research/US/Job=Web_Developer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Web_Developer/Salary"
"1263","Senior Systems Engineer","/research/US/Job=Senior_Systems_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Systems_Engineer/Salary"
"1264","Project Manager, Information Technology (IT)","/research/US/Job=Project_Manager%2C_Information_Technology_(IT)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Project_Manager%2C_Information_Technology_(IT)/Salary"
"1265","Information Technology (IT) Support Specialist","/research/US/Job=Information_Technology_(IT)_Support_Specialist/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Information_Technology_(IT)_Support_Specialist/Salary"
"1266","Network Engineer","/research/US/Job=Network_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Network_Engineer/Salary"
"1267","Business Analyst, IT","/research/US/Job=Business_Analyst%2C_IT/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Business_Analyst%2C_IT/Salary"
"1268","Support Technician, Information Technology (IT)","/research/US/Job=Support_Technician%2C_Information_Technology_(IT)/Hourly_Rate","Information-Technology","https://www.payscale.com/research/US/Job=Support_Technician%2C_Information_Technology_(IT)/Hourly_Rate"
"1269","Information Technology Specialist","/research/US/Job=Information_Technology_Specialist/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Information_Technology_Specialist/Salary"
"1270","Front End Developer / Engineer","/research/US/Job=Front_End_Developer_%2F_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Front_End_Developer_%2F_Engineer/Salary"
"1271","Quality Assurance (QA) Engineer","/research/US/Job=Quality_Assurance_(QA)_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Quality_Assurance_(QA)_Engineer/Salary"
"1272","Information Technology (IT) Consultant","/research/US/Job=Information_Technology_(IT)_Consultant/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Information_Technology_(IT)_Consultant/Salary"
"1273","Software Engineer / Developer / Programmer","/research/US/Job=Software_Engineer_%2F_Developer_%2F_Programmer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Software_Engineer_%2F_Developer_%2F_Programmer/Salary"
"1274","Data Engineer","/research/US/Job=Data_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Data_Engineer/Salary"
"1275","Operations Analyst","/research/US/Job=Operations_Analyst/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Operations_Analyst/Salary"
"1276","Senior Project Manager, IT","/research/US/Job=Senior_Project_Manager%2C_IT/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Project_Manager%2C_IT/Salary"
"1277","Systems Analyst","/research/US/Job=Systems_Analyst/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Systems_Analyst/Salary"
"1278","Lead Software Engineer","/research/US/Job=Lead_Software_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Lead_Software_Engineer/Salary"
"1279","Business Intelligence (BI) Analyst","/research/US/Job=Business_Intelligence_(BI)_Analyst/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Business_Intelligence_(BI)_Analyst/Salary"
"1280","Business Systems Analyst","/research/US/Job=Business_Systems_Analyst/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Business_Systems_Analyst/Salary"
"1281","Help Desk Technician","/research/US/Job=Help_Desk_Technician/Hourly_Rate","Information-Technology","https://www.payscale.com/research/US/Job=Help_Desk_Technician/Hourly_Rate"
"1282","Solutions Architect","/research/US/Job=Solutions_Architect/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Solutions_Architect/Salary"
"1283","Technical Support Specialist","/research/US/Job=Technical_Support_Specialist/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Technical_Support_Specialist/Salary"
"1284","Principal Software Engineer","/research/US/Job=Principal_Software_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Principal_Software_Engineer/Salary"
"1285","Systems Engineer, IT","/research/US/Job=Systems_Engineer%2C_IT/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Systems_Engineer%2C_IT/Salary"
"1286","Network Administrator","/research/US/Job=Network_Administrator/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Network_Administrator/Salary"
"1287","Product Owner","/research/US/Job=Product_Owner/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Product_Owner/Salary"
"1288","Development Operations (DevOps) Engineer","/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary"
"1289","Applications Engineer","/research/US/Job=Applications_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Applications_Engineer/Salary"
"1290","Test / Quality Assurance (QA) Engineer (Computer Software)","/research/US/Job=Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software)/Salary"
"1291","Network Technician","/research/US/Job=Network_Technician/Hourly_Rate","Information-Technology","https://www.payscale.com/research/US/Job=Network_Technician/Hourly_Rate"
"1292","System Administrator, Computer / Network","/research/US/Job=System_Administrator%2C_Computer_%2F_Network/Salary","Information-Technology","https://www.payscale.com/research/US/Job=System_Administrator%2C_Computer_%2F_Network/Salary"
"1293","Cyber Security Analyst","/research/US/Job=Cyber_Security_Analyst/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Cyber_Security_Analyst/Salary"
"1294","Database Administrator (DBA)","/research/US/Job=Database_Administrator_(DBA)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Database_Administrator_(DBA)/Salary"
"1295","Software Engineering Manager","/research/US/Job=Software_Engineering_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Software_Engineering_Manager/Salary"
"1296","Senior Systems Administrator","/research/US/Job=Senior_Systems_Administrator/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Systems_Administrator/Salary"
"1297","Technical Project Manager","/research/US/Job=Technical_Project_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Technical_Project_Manager/Salary"
"1298","Business Intelligence (BI) Developer","/research/US/Job=Business_Intelligence_(BI)_Developer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Business_Intelligence_(BI)_Developer/Salary"
